id_pedido;fecha_despacho;dia_semana_despacho;provincia_destino;categoria_producto;peso_paquete_kg;volumen_paquete_cm3;proveedor_logistico;distancia_km;clima_despacho;es_vispera_feriado;tipo_envio;intentos_previos;etiqueta_fragil;entrega_demorada;codigo_postal_dest;valor_declarado_ars
8054;16/5/2023;martes;Buenos Aires;Juguetes;4058;7370;Correo Argentino;1937;Despejado;Sí;Express;3;No;1;B2045AAA;$ 83.360
8055;21/5/2023;domingo;Salta;Bazar;4552;407730;Oca;1427;Lluvia;No;Express;1;No;0;123;$ 46.685
8056;18/10/2023;miércoles;Buenos Aires;Electrónica;4682;304200;Oca;1218;Despejado;No;Same-Day;2;No;1;B6336AAA;ARS 143310
8057;10/5/2023;miércoles;Salta;Bazar;1656;898220;Oca;1412;Despejado;No;Normal;1;No;0;B8599AAA;13458
8058;5/4/2023;miércoles;Tucumán;Electrónica;3668;777410;Correo Argentino;1826;Lluvia;No;Normal;3;Sí;0;B3628AAA;ARS 78538
8059;16/7/2023;domingo;Mendoza;Juguetes;4042;196680;Andreani;1622;Despejado;No;Normal;0;No;0;B7461AAA;$ 42.787
8060;18/6/2023;domingo;Mendoza;Electrónica;2585;290240;Correo Argentino;2394;Despejado;No;Express;2;No;0;B6190AAA;80979
8061;24/7/2023;lunes;Córdoba;Muebles;511;360090;Correo Argentino;582;Despejado;Sí;Normal;3;Sí;1;B1770AAA;93585
8062;15/7/2023;sábado;CABA;Electrónica;4948;347080;Transporte Propio;191;Despejado;No;Same-Day;1;Sí;0;123;$ 81.407
8063;6/11/2023;lunes;Neuquén;Electrónica;1353;182050;Andreani;135;Despejado;No;Same-Day;0;No;0;B7282AAA;103076
8064;29/1/2023;domingo;Salta;Juguetes;4295;931020;Transporte Propio;2151;Despejado;No;Same-Day;0;No;0;B3090AAA;60380
8065;3/12/2023;domingo;Mendoza;Electrónica;213;104160;Andreani;2395;Despejado;Sí;Normal;2;No;0;B7016AAA;88417
8066;6/1/2023;viernes;Mendoza;Muebles;1779;70570;Transporte Propio;1511;Tormenta;No;Same-Day;3;Sí;0;B3218AAA;36705
8067;30/8/2023;miércoles;CABA;Bazar;1398;539540;Andreani;1425;Despejado;No;Express;0;Sí;0;B3256AAA;$ 63.850
8068;30/12/2023;sábado;Salta;Electrónica;3222;703070;Oca;2077;Despejado;No;Same-Day;2;Sí;0;B4191AAA;$ 138.832
8069;3/5/2023;miércoles;Buenos Aires;Indumentaria;4793;157430;Oca;2307;Tormenta;No;Normal;1;Sí;1;B5858AAA;ARS 48684
8070;8/1/2023;domingo;Mendoza;Juguetes;348;779910;Transporte Propio;1864;Despejado;No;Normal;3;No;0;B19XX;119129
8071;12/5/2023;viernes;CABA;Muebles;4081;957350;Oca;1167;Lluvia;No;Normal;0;Sí;0;B7851AAA;48214
8072;11/7/2023;martes;Salta;Juguetes;2814;826640;Andreani;839;Despejado;No;Express;1;Sí;0;B4138AAA;3015
8073;2/7/2023;domingo;Tucumán;Juguetes;223;269780;Correo Argentino;2465;Despejado;No;Normal;2;Sí;0;N/A;96879
8074;9/1/2023;lunes;Mendoza;Juguetes;1218;215570;Correo Argentino;2391;Despejado;No;Same-Day;0;Sí;0;B5666AAA;9719
8075;13/4/2023;jueves;Córdoba;Indumentaria;3431;201680;Oca;436;Lluvia;No;Normal;1;No;0;B5893AAA;147772
8076;8/2/2023;miércoles;CABA;Indumentaria;4374;571340;Andreani;1682;Despejado;No;Express;3;No;0;B3931AAA;$ 94.216
8077;14/4/2023;viernes;CABA;Electrónica;2281;66080;Andreani;195;Despejado;Sí;Same-Day;3;Sí;0;B5629AAA;134865
8078;29/8/2023;martes;Mendoza;Electrónica;4409;981080;Transporte Propio;739;Tormenta;No;Same-Day;2;Sí;0;B1058AAA;ARS 103413
8079;29/5/2023;lunes;CABA;Indumentaria;2803;844950;Andreani;925;Despejado;No;Same-Day;3;Sí;0;N/A;$ 31.233
8080;6/6/2023;martes;Santa Fe;Juguetes;3627;374920;Andreani;52;Lluvia;Sí;Express;3;Sí;0;B9945AAA;$ 104.038
8081;13/12/2023;miércoles;CABA;Electrónica;193;75230;Andreani;1699;Despejado;No;Normal;0;No;0;B7785AAA;ARS 32075
8082;19/5/2023;viernes;Mendoza;Bazar;1273;725510;Correo Argentino;2056;Despejado;No;Express;2;Sí;1;B4774AAA;86534
8083;4/7/2023;martes;Tucumán;Bazar;1707;704030;Andreani;2243;Despejado;No;Normal;3;Sí;1;B1903AAA;96478
8084;26/10/2023;jueves;Mendoza;Electrónica;3308;130780;Oca;1729;Despejado;No;Same-Day;0;No;0;B2527AAA;30447
8085;9/11/2023;jueves;CABA;Bazar;4988;574360;Andreani;1870;Despejado;No;Normal;2;No;0;B5927AAA;ARS 51883
8086;29/3/2023;miércoles;Buenos Aires;Electrónica;994;67510;Correo Argentino;2159;Tormenta;No;Same-Day;0;No;1;B2719AAA;ARS 46645
8087;23/10/2023;lunes;Mendoza;Electrónica;4351;580420;Andreani;1978;Lluvia;No;Same-Day;0;Sí;0;B6463AAA;ARS 44929
8088;13/2/2023;lunes;Mendoza;Juguetes;4746;143770;Andreani;232;Tormenta;No;Same-Day;0;No;0;B5922AAA;93299
8089;14/12/2023;jueves;Tucumán;Bazar;516;448150;Oca;536;Despejado;No;Normal;2;No;0;B1083AAA;$ 52.921
8090;20/3/2023;lunes;Salta;Indumentaria;2603;805470;Andreani;1030;Despejado;No;Same-Day;0;No;0;B9435AAA;ARS 6890
8091;4/4/2023;martes;Buenos Aires;Bazar;229;316230;Transporte Propio;1166;Despejado;No;Same-Day;1;No;0;B1479AAA;81586
8092;2/5/2023;martes;Córdoba;Bazar;3587;103450;Andreani;1876;Despejado;No;Same-Day;1;No;0;123;$ 53.935
8093;31/1/2023;martes;Tucumán;Bazar;4725;611890;Correo Argentino;2393;Lluvia;No;Normal;3;Sí;0;B9281AAA;27910
8094;4/10/2023;miércoles;CABA;Electrónica;4904;981840;Andreani;1660;Lluvia;No;Express;3;Sí;0;B4603AAA;$ 53.035
8095;1/11/2023;miércoles;Tucumán;Muebles;4775;952580;Oca;405;Despejado;No;Express;0;No;0;B8190AAA;$ 26.013
8096;31/8/2023;jueves;Neuquén;Electrónica;1964;189240;Oca;1405;Despejado;No;Normal;0;No;0;N/A;10681
8097;8/7/2023;sábado;Tucumán;Indumentaria;4061;528550;Oca;1873;Tormenta;No;Same-Day;2;Sí;1;B5968AAA;23466
8098;2/12/2023;sábado;Santa Fe;Muebles;2729;462280;Andreani;2049;Tormenta;No;Same-Day;2;Sí;0;B2218AAA;$ 134.291
8099;22/12/2023;viernes;Mendoza;Indumentaria;3422;38310;Correo Argentino;363;Despejado;No;Normal;3;No;0;B2730AAA;ARS 56063
8100;1/1/2024;lunes;Buenos Aires;Indumentaria;1356;582230;Correo Argentino;584;Despejado;No;Express;3;No;0;B1059AAA;119637
8101;3/7/2023;lunes;Neuquén;Muebles;4564;813600;Oca;521;Lluvia;No;Express;2;Sí;0;B8960AAA;35320
8102;26/7/2023;miércoles;Tucumán;Bazar;114;43070;Oca;147;Lluvia;No;Normal;3;Sí;0;B5376AAA;$ 112.678
8103;7/9/2023;jueves;Tucumán;Juguetes;2438;963870;Andreani;1557;Tormenta;No;Same-Day;3;No;0;B2786AAA;115222
8104;20/6/2023;martes;CABA;Electrónica;2016;432870;Oca;759;Despejado;No;Express;2;No;0;B3176AAA;129916
8105;12/8/2023;sábado;Santa Fe;Juguetes;394;660960;Correo Argentino;1381;Lluvia;No;Normal;2;Sí;0;B3490AAA;48455
8106;6/7/2023;jueves;Santa Fe;Indumentaria;205;728370;Andreani;2474;Despejado;No;Express;2;Sí;0;B7043AAA;61148
8107;3/9/2023;domingo;Salta;Electrónica;2992;525290;Oca;1065;Despejado;No;Normal;2;Sí;0;B3306AAA;$ 88.988
8108;22/10/2023;domingo;Tucumán;Muebles;1542;331240;Andreani;2311;Despejado;No;Normal;3;No;0;123;29885
8109;27/6/2023;martes;Tucumán;Electrónica;211;281050;Andreani;2358;Despejado;No;Same-Day;0;No;1;B2459AAA;121948
8110;8/2/2023;miércoles;Córdoba;Muebles;207;96960;Oca;1454;Despejado;No;Express;0;No;0;B3498AAA;$ 73.984
8111;3/11/2023;viernes;Mendoza;Muebles;487;341110;Andreani;1067;Despejado;No;Express;2;Sí;0;N/A;ARS 116145
8112;24/2/2023;viernes;Neuquén;Juguetes;162;193860;Correo Argentino;2482;Tormenta;Sí;Normal;0;No;0;B1512AAA;60325
8113;23/5/2023;martes;CABA;Juguetes;705;695020;Oca;1431;Despejado;No;Express;2;No;0;B5808AAA;$ 31.278
8114;11/3/2023;sábado;Mendoza;Bazar;1639;489690;Andreani;750;Despejado;No;Same-Day;1;Sí;0;B2080AAA;$ 29.030
8115;5/8/2023;sábado;Salta;Bazar;4812;323640;Transporte Propio;1091;Despejado;No;Same-Day;3;Sí;0;B4450AAA;ARS 31581
8116;30/12/2023;sábado;Neuquén;Indumentaria;4827;507250;Correo Argentino;820;Tormenta;No;Same-Day;0;No;0;B19XX;$ 4.930
8117;2/12/2023;sábado;CABA;Muebles;4577;75870;Oca;1516;Lluvia;No;Express;0;Sí;0;B9929AAA;$ 30.229
8118;1/7/2023;sábado;CABA;Indumentaria;4734;452830;Andreani;2190;Tormenta;No;Same-Day;0;Sí;0;B7445AAA;$ 14.430
8119;3/3/2023;viernes;CABA;Muebles;113;189110;Oca;367;Tormenta;No;Same-Day;2;No;0;B4334AAA;ARS 72941
8120;15/8/2023;martes;Salta;Muebles;2079;817480;Andreani;2050;Despejado;No;Express;3;No;0;B6014AAA;143754
8121;9/2/2023;jueves;Salta;Indumentaria;1559;668030;Correo Argentino;2371;Tormenta;No;Normal;1;No;0;B2249AAA;$ 60.875
8122;7/3/2023;martes;Neuquén;Muebles;2334;906360;Oca;1078;Lluvia;No;Express;2;No;0;N/A;12517
8123;1/1/2024;lunes;Buenos Aires;Electrónica;4411;636050;Transporte Propio;651;Despejado;No;Same-Day;0;Sí;0;B6016AAA;147129
8124;26/10/2023;jueves;Mendoza;Bazar;386;984510;Andreani;969;Despejado;No;Same-Day;3;No;0;B5958AAA;$ 4.141
8125;9/12/2023;sábado;Mendoza;Indumentaria;4129;667120;Andreani;1888;Lluvia;No;Express;3;Sí;1;N/A;143205
8126;21/1/2023;sábado;Córdoba;Juguetes;2394;18250;Oca;1111;Despejado;No;Express;2;Sí;0;B7100AAA;$ 97.376
8127;25/11/2023;sábado;Neuquén;Bazar;4054;607930;Andreani;2338;Despejado;No;Express;0;No;0;B6637AAA;111263
8128;3/9/2023;domingo;Neuquén;Bazar;3922;854960;Andreani;2403;Despejado;No;Same-Day;1;Sí;0;N/A;47032
8129;23/3/2023;jueves;Buenos Aires;Muebles;1139;706060;Transporte Propio;377;Despejado;No;Normal;0;Sí;0;B9104AAA;$ 37.800
8130;28/3/2023;martes;CABA;Electrónica;4868;173090;Oca;1363;Despejado;No;Express;3;Sí;0;B19XX;$ 83.741
8131;3/6/2023;sábado;CABA;Juguetes;3303;940370;Transporte Propio;2130;Despejado;No;Normal;0;Sí;1;B5051AAA;146609
8132;5/8/2023;sábado;Buenos Aires;Electrónica;2676;874680;Oca;1299;Despejado;Sí;Express;0;No;1;B8947AAA;ARS 89617
8133;6/12/2023;miércoles;CABA;Bazar;558;318280;Transporte Propio;1220;Despejado;No;Same-Day;0;Sí;0;B3865AAA;$ 72.906
8134;28/9/2023;jueves;CABA;Bazar;3995;900410;Correo Argentino;1557;Despejado;No;Express;0;Sí;0;B6861AAA;55672
8135;22/8/2023;martes;Neuquén;Juguetes;4691;309850;Oca;557;Lluvia;No;Normal;0;No;0;B3871AAA;92007
8136;16/11/2023;jueves;Santa Fe;Indumentaria;234;987020;Correo Argentino;2335;Lluvia;No;Same-Day;2;No;0;B4829AAA;$ 103.593
8137;20/6/2023;martes;Santa Fe;Electrónica;3629;21890;Transporte Propio;1208;Despejado;Sí;Express;2;Sí;0;B1433AAA;$ 82.949
8138;3/6/2023;sábado;Neuquén;Bazar;1119;818120;Correo Argentino;627;Despejado;No;Normal;0;No;0;B5801AAA;1930
8139;26/2/2023;domingo;CABA;Indumentaria;1054;856890;Transporte Propio;1972;Despejado;No;Express;1;Sí;0;B4866AAA;$ 73.865
8140;13/3/2023;lunes;Neuquén;Electrónica;1832;894660;Andreani;1153;Despejado;No;Normal;0;Sí;0;B5089AAA;3378
8141;19/8/2023;sábado;Neuquén;Electrónica;2464;753420;Transporte Propio;566;Despejado;No;Express;2;Sí;0;123;$ 64.487
8142;4/9/2023;lunes;Salta;Muebles;1214;723670;Correo Argentino;2009;Despejado;No;Express;0;No;0;B2452AAA;5249
8143;24/7/2023;lunes;Salta;Muebles;4066;907330;Andreani;982;Despejado;No;Same-Day;0;Sí;0;123;ARS 125960
8144;21/7/2023;viernes;Santa Fe;Bazar;4635;401790;Correo Argentino;2237;Despejado;No;Express;2;No;0;B4279AAA;ARS 107659
8145;19/7/2023;miércoles;Neuquén;Juguetes;3352;740570;Oca;601;Despejado;No;Express;1;Sí;0;B9524AAA;ARS 80718
8146;2/7/2023;domingo;Buenos Aires;Juguetes;4995;766130;Andreani;319;Despejado;Sí;Express;2;Sí;1;B5205AAA;39329
8147;20/10/2023;viernes;Salta;Muebles;2025;26950;Oca;2486;Despejado;No;Normal;0;No;0;B9499AAA;$ 139.030
8148;3/7/2023;lunes;Buenos Aires;Muebles;4658;686950;Andreani;816;Despejado;No;Normal;3;Sí;0;B4312AAA;58716
8149;6/9/2023;miércoles;Salta;Muebles;697;562150;Oca;355;Despejado;No;Express;0;Sí;0;B1915AAA;ARS 131737
8150;13/1/2023;viernes;Buenos Aires;Electrónica;1594;395920;Correo Argentino;520;Despejado;No;Express;1;No;0;B3295AAA;ARS 10395
8151;1/2/2023;miércoles;Córdoba;Juguetes;2745;522410;Transporte Propio;2464;Despejado;No;Express;2;Sí;0;B3495AAA;$ 44.907
8152;30/4/2023;domingo;Córdoba;Bazar;33;890120;Correo Argentino;704;Despejado;No;Express;0;Sí;0;B3043AAA;$ 144.145
8153;2/8/2023;miércoles;Córdoba;Muebles;110;984090;Transporte Propio;172;Despejado;Sí;Express;3;Sí;0;B2167AAA;ARS 102555
8154;15/6/2023;jueves;Neuquén;Juguetes;457;821930;Oca;1163;Lluvia;No;Express;2;Sí;0;B2764AAA;ARS 38699
8155;7/10/2023;sábado;Salta;Juguetes;409;386530;Oca;945;Despejado;No;Express;0;Sí;0;B2194AAA;43262
8156;4/1/2023;miércoles;Buenos Aires;Juguetes;606;393210;Transporte Propio;1957;Despejado;No;Normal;3;Sí;0;B3691AAA;$ 103.222
8157;25/7/2023;martes;Mendoza;Electrónica;4973;610150;Correo Argentino;1098;Despejado;No;Normal;3;Sí;0;B4158AAA;39851
8158;16/1/2023;lunes;Tucumán;Electrónica;4084;439890;Oca;1612;Despejado;No;Same-Day;3;Sí;0;B7358AAA;147603
8159;4/8/2023;viernes;Buenos Aires;Muebles;309;818520;Correo Argentino;1652;Despejado;No;Express;3;No;0;B8275AAA;$ 119.811
8160;6/1/2023;viernes;Salta;Electrónica;3237;324650;Transporte Propio;1860;Despejado;No;Same-Day;0;No;0;B9761AAA;$ 13.396
8161;20/2/2023;lunes;Santa Fe;Indumentaria;1962;489630;Correo Argentino;1170;Despejado;No;Same-Day;3;Sí;0;B3034AAA;$ 7.557
8162;1/5/2023;lunes;Mendoza;Bazar;202;918220;Correo Argentino;811;Despejado;No;Normal;2;No;0;B5501AAA;16371
8163;21/3/2023;martes;Santa Fe;Muebles;208;890870;Andreani;528;Despejado;No;Same-Day;0;Sí;0;B3851AAA;$ 62.172
8164;7/11/2023;martes;Salta;Electrónica;2342;605280;Correo Argentino;1263;Despejado;No;Same-Day;3;Sí;0;B7049AAA;$ 66.208
8165;23/5/2023;martes;Neuquén;Muebles;32;818130;Correo Argentino;494;Despejado;No;Same-Day;0;No;0;B7595AAA;21620
8166;25/10/2023;miércoles;CABA;Electrónica;196;807810;Correo Argentino;1919;Despejado;No;Express;3;No;0;B1500AAA;117323
8167;19/2/2023;domingo;Neuquén;Bazar;4287;380440;Transporte Propio;929;Lluvia;No;Same-Day;1;No;0;B8223AAA;$ 23.071
8168;5/8/2023;sábado;Tucumán;Indumentaria;1483;137660;Andreani;1612;Tormenta;No;Normal;3;No;0;B1868AAA;$ 39.594
8169;17/10/2023;martes;Mendoza;Bazar;4197;796870;Andreani;1002;Lluvia;No;Express;3;Sí;0;B2755AAA;$ 126.292
8170;1/1/2024;lunes;CABA;Indumentaria;4227;110780;Oca;1039;Despejado;No;Normal;1;No;0;B3710AAA;$ 93.852
8171;20/4/2023;jueves;Córdoba;Indumentaria;1098;753420;Transporte Propio;1201;Despejado;No;Normal;0;No;0;B19XX;8756
8172;21/8/2023;lunes;Tucumán;Juguetes;2124;590040;Oca;849;Despejado;No;Normal;3;Sí;0;B6584AAA;ARS 23834
8173;8/4/2023;sábado;Buenos Aires;Muebles;1964;169290;Transporte Propio;2220;Despejado;No;Same-Day;0;Sí;1;B4704AAA;ARS 57111
8174;24/11/2023;viernes;Buenos Aires;Electrónica;320;176040;Transporte Propio;1787;Despejado;No;Normal;2;Sí;1;B7105AAA;46989
8175;19/8/2023;sábado;CABA;Juguetes;2766;557180;Andreani;1078;Despejado;Sí;Same-Day;3;No;1;B8634AAA;148366
8176;16/2/2023;jueves;Salta;Indumentaria;2769;447830;Andreani;2219;Despejado;No;Same-Day;3;No;0;B3303AAA;$ 134.671
8177;23/3/2023;jueves;Salta;Electrónica;1417;516180;Andreani;2233;Despejado;Sí;Express;1;No;1;B2951AAA;ARS 20014
8178;1/1/2024;lunes;Neuquén;Muebles;2548;491000;Correo Argentino;335;Despejado;No;Normal;0;Sí;0;B9993AAA;ARS 36557
8179;6/7/2023;jueves;CABA;Muebles;686;811510;Oca;805;Despejado;No;Same-Day;0;No;0;B3834AAA;86476
8180;29/7/2023;sábado;Buenos Aires;Indumentaria;2566;131600;Correo Argentino;1659;Lluvia;No;Express;0;No;0;B6343AAA;74405
8181;22/3/2023;miércoles;Tucumán;Bazar;430;268620;Oca;519;Lluvia;No;Same-Day;1;No;0;B5791AAA;116042
8182;25/2/2023;sábado;Córdoba;Electrónica;3574;395340;Correo Argentino;197;Tormenta;No;Same-Day;3;No;0;123;59471
8183;2/2/2023;jueves;Tucumán;Indumentaria;3959;992720;Oca;270;Tormenta;Sí;Same-Day;2;No;1;B1521AAA;94166
8184;27/3/2023;lunes;Mendoza;Bazar;3615;569290;Oca;260;Despejado;Sí;Same-Day;2;Sí;0;B7742AAA;92871
8185;23/10/2023;lunes;Salta;Bazar;3574;441260;Transporte Propio;2413;Lluvia;No;Normal;3;Sí;1;B4034AAA;$ 109.100
8186;30/9/2023;sábado;Mendoza;Juguetes;2351;259420;Transporte Propio;1200;Despejado;No;Express;3;No;0;B4987AAA;$ 148.082
8187;6/5/2023;sábado;Santa Fe;Electrónica;175;41670;Transporte Propio;1944;Despejado;No;Normal;0;Sí;0;B9312AAA;$ 115.898
8188;16/7/2023;domingo;Salta;Bazar;4959;102810;Andreani;551;Despejado;No;Same-Day;0;Sí;0;B1381AAA;60191
8189;4/10/2023;miércoles;CABA;Bazar;138;61700;Andreani;2172;Despejado;No;Same-Day;2;No;0;B5233AAA;$ 55.586
8190;14/12/2023;jueves;Santa Fe;Juguetes;2225;322170;Oca;2020;Lluvia;No;Normal;3;Sí;0;B1222AAA;148279
8191;20/11/2023;lunes;Salta;Muebles;430;532760;Transporte Propio;2488;Despejado;No;Express;2;No;0;B7156AAA;129183
8192;6/1/2023;viernes;Santa Fe;Muebles;2942;944950;Transporte Propio;1949;Despejado;No;Same-Day;2;No;0;B9558AAA;$ 7.759
8193;4/1/2023;miércoles;Mendoza;Bazar;471;96970;Correo Argentino;1484;Despejado;No;Same-Day;1;No;0;B2159AAA;$ 47.137
8194;24/2/2023;viernes;Tucumán;Electrónica;1244;56840;Transporte Propio;914;Despejado;No;Same-Day;2;Sí;0;B6655AAA;132531
8195;23/9/2023;sábado;Córdoba;Muebles;2008;393810;Transporte Propio;856;Lluvia;No;Express;2;No;0;B4326AAA;$ 130.884
8196;14/3/2023;martes;Tucumán;Juguetes;2717;88250;Correo Argentino;1874;Tormenta;No;Express;1;Sí;1;B2450AAA;$ 46.477
8197;21/11/2023;martes;Buenos Aires;Muebles;2729;801840;Oca;519;Despejado;No;Express;3;No;0;123;81977
8198;11/1/2023;miércoles;Neuquén;Juguetes;2573;818050;Correo Argentino;1636;Despejado;No;Same-Day;2;Sí;0;B1952AAA;24744
8199;28/9/2023;jueves;Neuquén;Juguetes;3694;921810;Transporte Propio;1844;Despejado;No;Normal;0;Sí;0;B4302AAA;50722
8200;2/9/2023;sábado;Mendoza;Electrónica;1622;147290;Andreani;754;Despejado;Sí;Same-Day;3;Sí;0;B7114AAA;25184
8201;15/9/2023;viernes;Santa Fe;Indumentaria;4675;893110;Transporte Propio;1932;Despejado;Sí;Normal;2;Sí;1;N/A;ARS 113904
8202;17/10/2023;martes;Buenos Aires;Indumentaria;484;873300;Transporte Propio;1285;Despejado;No;Same-Day;2;Sí;0;B2536AAA;$ 91.594
8203;21/9/2023;jueves;Tucumán;Indumentaria;1445;167330;Transporte Propio;2297;Lluvia;Sí;Express;3;No;1;B6263AAA;95278
8204;16/11/2023;jueves;CABA;Indumentaria;559;150850;Transporte Propio;212;Despejado;Sí;Normal;0;Sí;0;B2007AAA;$ 126.449
8205;1/3/2023;miércoles;Santa Fe;Juguetes;2;626530;Transporte Propio;107;Despejado;No;Express;3;Sí;0;B6001AAA;ARS 62678
8206;19/11/2023;domingo;Salta;Muebles;116;102740;Andreani;497;Despejado;No;Same-Day;0;No;0;B7830AAA;$ 138.651
8207;15/7/2023;sábado;CABA;Muebles;436;982670;Oca;1291;Despejado;No;Express;1;No;0;B3838AAA;$ 38.906
8208;22/5/2023;lunes;Neuquén;Bazar;299;16730;Oca;13;Despejado;No;Same-Day;0;Sí;0;B7389AAA;ARS 95972
8209;9/7/2023;domingo;CABA;Bazar;1823;216730;Transporte Propio;2422;Lluvia;No;Normal;0;No;0;B5195AAA;86198
8210;23/1/2023;lunes;Buenos Aires;Electrónica;3156;128600;Oca;2224;Lluvia;No;Express;2;Sí;0;B3916AAA;$ 92.329
8211;14/9/2023;jueves;Córdoba;Juguetes;1154;550110;Correo Argentino;1999;Lluvia;No;Same-Day;1;Sí;0;B1085AAA;18683
8212;16/2/2023;jueves;Mendoza;Indumentaria;4925;903860;Andreani;1594;Despejado;No;Express;2;No;0;B2067AAA;ARS 89885
8213;20/11/2023;lunes;Santa Fe;Indumentaria;3029;878340;Andreani;1055;Lluvia;No;Express;3;No;0;B6814AAA;52900
8214;9/8/2023;miércoles;Córdoba;Bazar;473;27730;Correo Argentino;2220;Tormenta;No;Same-Day;0;No;1;B2362AAA;ARS 138944
8215;1/5/2023;lunes;Córdoba;Indumentaria;4324;618950;Andreani;153;Despejado;No;Same-Day;3;No;1;B7411AAA;125515
8216;1/7/2023;sábado;CABA;Electrónica;481;100890;Correo Argentino;578;Lluvia;No;Same-Day;1;No;0;B9384AAA;86254
8217;26/11/2023;domingo;Salta;Juguetes;4803;504800;Oca;1655;Lluvia;No;Normal;1;No;0;B4022AAA;$ 135.015
8218;23/6/2023;viernes;Buenos Aires;Juguetes;4466;456240;Andreani;1003;Despejado;No;Normal;3;No;0;B8205AAA;$ 144.333
8219;29/1/2023;domingo;Mendoza;Indumentaria;3317;161920;Correo Argentino;2408;Despejado;Sí;Same-Day;1;Sí;1;B4523AAA;129493
8220;16/1/2023;lunes;Salta;Bazar;2087;23410;Transporte Propio;723;Despejado;No;Same-Day;1;Sí;0;123;3433
8221;9/9/2023;sábado;Salta;Bazar;4728;959710;Transporte Propio;581;Despejado;No;Same-Day;3;No;0;B6168AAA;104433
8222;26/10/2023;jueves;Buenos Aires;Muebles;2301;880160;Oca;1668;Despejado;No;Same-Day;3;No;0;N/A;47586
8223;8/6/2023;jueves;Salta;Bazar;372;334670;Correo Argentino;606;Despejado;No;Normal;3;Sí;0;B1649AAA;74308
8224;19/6/2023;lunes;Buenos Aires;Juguetes;4124;141730;Transporte Propio;2243;Despejado;No;Express;0;Sí;0;B2390AAA;$ 102.193
8225;14/12/2023;jueves;Neuquén;Juguetes;231;705660;Transporte Propio;1906;Despejado;Sí;Express;2;Sí;1;N/A;149955
8226;12/3/2023;domingo;Santa Fe;Indumentaria;3655;548560;Oca;221;Despejado;No;Normal;0;Sí;0;B5633AAA;80687
8227;24/7/2023;lunes;Mendoza;Bazar;4622;385140;Andreani;1237;Despejado;No;Same-Day;1;No;1;B1118AAA;39964
8228;3/8/2023;jueves;Mendoza;Bazar;3447;297040;Correo Argentino;1591;Despejado;No;Express;1;No;0;B7550AAA;34024
8229;23/12/2023;sábado;Córdoba;Juguetes;3238;352420;Correo Argentino;2147;Despejado;No;Express;3;No;0;B3782AAA;40650
8230;22/6/2023;jueves;Santa Fe;Muebles;1854;787270;Andreani;1953;Despejado;No;Same-Day;2;No;0;B9336AAA;ARS 140156
8231;4/9/2023;lunes;Córdoba;Electrónica;3878;486810;Correo Argentino;1063;Despejado;No;Express;3;No;0;B8809AAA;117325
8232;17/5/2023;miércoles;Mendoza;Indumentaria;4106;83340;Correo Argentino;2357;Despejado;No;Express;1;No;0;B8075AAA;50291
8233;5/7/2023;miércoles;Córdoba;Juguetes;1987;593420;Correo Argentino;279;Despejado;No;Normal;1;Sí;0;B6283AAA;ARS 1360
8234;17/7/2023;lunes;Salta;Juguetes;4821;939550;Transporte Propio;2415;Tormenta;No;Same-Day;0;No;0;B3815AAA;40132
8235;1/1/2023;domingo;CABA;Electrónica;3655;251880;Correo Argentino;1309;Despejado;No;Normal;3;Sí;0;B7706AAA;$ 25.814
8236;17/6/2023;sábado;Córdoba;Indumentaria;3335;31550;Andreani;1183;Despejado;Sí;Normal;1;No;0;B5761AAA;ARS 28265
8237;1/1/2024;lunes;Neuquén;Muebles;2275;20110;Oca;509;Despejado;Sí;Express;2;Sí;0;B1916AAA;ARS 24214
8238;17/1/2023;martes;Neuquén;Muebles;4017;199120;Correo Argentino;251;Despejado;No;Normal;0;Sí;0;B9865AAA;105742
8239;25/1/2023;miércoles;Córdoba;Muebles;2157;528670;Correo Argentino;1693;Tormenta;No;Same-Day;1;No;1;B9801AAA;119437
8240;5/6/2023;lunes;Santa Fe;Juguetes;3398;318400;Transporte Propio;906;Despejado;No;Express;0;No;0;B3881AAA;ARS 61349
8241;19/2/2023;domingo;Neuquén;Muebles;3413;417040;Transporte Propio;85;Despejado;Sí;Express;2;Sí;1;B7484AAA;$ 12.988
8242;22/9/2023;viernes;Salta;Indumentaria;3024;643570;Andreani;1092;Despejado;No;Express;1;No;0;B3500AAA;103252
8243;10/10/2023;martes;Neuquén;Bazar;4903;80970;Oca;478;Despejado;No;Normal;3;No;0;B8072AAA;$ 9.113
8244;16/5/2023;martes;Tucumán;Electrónica;2018;585260;Correo Argentino;1640;Despejado;No;Same-Day;1;Sí;0;B9469AAA;$ 76.900
8245;30/3/2023;jueves;Tucumán;Juguetes;2122;789630;Correo Argentino;114;Tormenta;No;Express;3;Sí;1;B9875AAA;ARS 41607
8246;4/7/2023;martes;CABA;Muebles;319;165560;Transporte Propio;779;Despejado;No;Normal;3;No;0;B2579AAA;2651
8247;12/12/2023;martes;Neuquén;Muebles;3452;208930;Correo Argentino;1644;Despejado;No;Same-Day;2;No;0;B6722AAA;$ 38.461
8248;13/8/2023;domingo;Santa Fe;Electrónica;2203;423040;Andreani;247;Despejado;No;Same-Day;1;No;0;B2273AAA;ARS 29051
8249;14/3/2023;martes;Mendoza;Indumentaria;2578;251220;Transporte Propio;78;Despejado;No;Same-Day;3;No;0;B5494AAA;120676
